Date,Year,Sto_Nino_WL_Valid_Hours,Sto_Nino_WL_24h_Pass,Sto_Nino_WL_DailyMax,Nangka_WL_Valid_Hours,Nangka_WL_24h_Pass,Nangka_WL_DailyMax,BosoBoso_Rain_Valid_Hours,BosoBoso_Rain_24h_Pass,BosoBoso_Rain_DailySum,Campana_Rain_Valid_Hours,Campana_Rain_24h_Pass,Campana_Rain_DailySum,Nangka_Rain_Valid_Hours,Nangka_Rain_24h_Pass,Nangka_Rain_DailySum,Oro_Rain_Valid_Hours,Oro_Rain_24h_Pass,Oro_Rain_DailySum,Aries_Rain_Valid_Hours,Aries_Rain_24h_Pass,Aries_Rain_DailySum,All7_Common_24h_Pass,Exact_t1_Eligible,Exact_t2_Eligible,Exact_t3_Eligible,PAGASA_SG_RH,Target_Y,Sto_Nino_DailyMaxWL_t_1,Sto_Nino_DailyMaxWL_t_2,Sto_Nino_DailyMaxWL_t_3,Nangka_DailyMaxWL_t_1,Nangka_DailyMaxWL_t_2,Nangka_DailyMaxWL_t_3,Mt_BosoBoso_Rain_t_1,Mt_BosoBoso_Rain_t_2,Mt_BosoBoso_Rain_t_3,Mt_Campana_Rain_t_1,Mt_Campana_Rain_t_2,Mt_Campana_Rain_t_3,Nangka_Rain_t_1,Nangka_Rain_t_2,Nangka_Rain_t_3,Mt_Oro_Rain_t_1,Mt_Oro_Rain_t_2,Mt_Oro_Rain_t_3,Mt_Aries_Rain_t_1,Mt_Aries_Rain_t_2,Mt_Aries_Rain_t_3,PAGASA_SG_RH_t_1,PAGASA_SG_RH_t_2,PAGASA_SG_RH_t_3,Mt_BosoBoso_Rain_2Day,Mt_BosoBoso_Rain_3Day,Mt_Campana_Rain_2Day,Mt_Campana_Rain_3Day,Nangka_Rain_2Day,Nangka_Rain_3Day,Mt_Oro_Rain_2Day,Mt_Oro_Rain_3Day,Mt_Aries_Rain_2Day,Mt_Aries_Rain_3Day
2021-01-16,2021,24,YES,12.51,24,YES,15.8,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,72.0,12.51,12.54,12.57,12.59,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,72.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17,2021,24,YES,12.48,24,YES,15.8,24,YES,2.0,24,YES,5.0,24,YES,1.0,24,YES,0.0,24,YES,1.0,YES,True,True,True,70.0,12.48,12.51,12.54,12.57,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,75.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18,2021,24,YES,12.48,23,NO,,24,YES,0.0,24,YES,2.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,74.0,12.48,12.48,12.51,12.54,15.8,15.8,15.8,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,72.0,75.0,2.0,2.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0
2021-01-19,2021,24,YES,12.44,24,YES,15.8,24,YES,0.0,24,YES,3.0,24,YES,0.0,24,YES,0.0,24,YES,1.0,YES,False,False,False,77.0,12.44,12.48,12.48,12.51,,15.8,15.8,0.0,2.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74.0,70.0,72.0,2.0,2.0,7.0,7.0,1.0,1.0,0.0,0.0,1.0,1.0
2021-01-20,2021,24,YES,16.21,24,YES,19.06,24,YES,110.0,24,YES,159.0,24,YES,84.0,24,YES,109.0,24,YES,67.0,YES,True,False,False,90.0,16.21,12.44,12.48,12.48,15.8,,15.8,0.0,0.0,2.0,3.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,77.0,74.0,70.0,0.0,2.0,5.0,10.0,0.0,1.0,0.0,0.0,1.0,2.0
2021-01-21,2021,24,YES,15.2,24,YES,18.09,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,2.0,YES,True,True,False,84.0,15.2,16.21,12.44,12.48,19.06,15.8,,110.0,0.0,0.0,159.0,3.0,2.0,84.0,0.0,0.0,109.0,0.0,0.0,67.0,1.0,0.0,90.0,77.0,74.0,110.0,110.0,162.0,164.0,84.0,84.0,109.0,109.0,68.0,68.0
2021-01-22,2021,24,YES,12.79,24,YES,18.09,24,YES,7.0,24,YES,8.0,24,YES,4.0,24,YES,1.0,24,YES,2.0,YES,True,True,True,84.0,12.79,15.2,16.21,12.44,18.09,19.06,15.8,0.0,110.0,0.0,0.0,159.0,3.0,0.0,84.0,0.0,0.0,109.0,0.0,2.0,67.0,1.0,84.0,90.0,77.0,110.0,110.0,159.0,162.0,84.0,84.0,109.0,109.0,69.0,70.0
2021-01-23,2021,24,YES,12.66,24,YES,18.09,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,81.0,12.66,12.79,15.2,16.21,18.09,18.09,19.06,7.0,0.0,110.0,8.0,0.0,159.0,4.0,0.0,84.0,1.0,0.0,109.0,2.0,2.0,67.0,84.0,84.0,90.0,7.0,117.0,8.0,167.0,4.0,88.0,1.0,110.0,4.0,71.0
2021-01-24,2021,24,YES,12.79,24,YES,18.09,24,YES,0.0,24,YES,0.0,24,YES,13.0,24,YES,0.0,24,YES,9.0,YES,True,True,True,85.0,12.79,12.66,12.79,15.2,18.09,18.09,18.09,0.0,7.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,81.0,84.0,84.0,7.0,7.0,8.0,8.0,4.0,4.0,1.0,1.0,2.0,4.0
2021-01-25,2021,24,YES,12.55,24,YES,18.09,24,YES,4.0,24,YES,2.0,24,YES,0.0,24,YES,1.0,24,YES,7.0,YES,True,True,True,87.0,12.55,12.79,12.66,12.79,18.09,18.09,18.09,0.0,0.0,7.0,0.0,0.0,8.0,13.0,0.0,4.0,0.0,0.0,1.0,9.0,0.0,2.0,85.0,81.0,84.0,0.0,7.0,0.0,8.0,13.0,17.0,0.0,1.0,9.0,11.0
2021-01-26,2021,24,YES,12.56,24,YES,15.82,24,YES,1.0,24,YES,5.0,24,YES,0.0,24,YES,1.0,24,YES,1.0,YES,True,True,True,88.0,12.56,12.55,12.79,12.66,18.09,18.09,18.09,4.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,7.0,9.0,0.0,87.0,85.0,81.0,4.0,4.0,2.0,2.0,13.0,13.0,1.0,1.0,16.0,16.0
2021-01-27,2021,24,YES,12.56,24,YES,15.82,24,YES,1.0,24,YES,3.0,24,YES,3.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,86.0,12.56,12.56,12.55,12.79,15.82,18.09,18.09,1.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,1.0,7.0,9.0,88.0,87.0,85.0,5.0,5.0,7.0,7.0,0.0,13.0,2.0,2.0,8.0,17.0
2021-01-28,2021,24,YES,12.5,24,YES,15.83,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,1.0,YES,True,True,True,82.0,12.5,12.56,12.56,12.55,15.82,15.82,18.09,1.0,1.0,4.0,3.0,5.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,86.0,88.0,87.0,2.0,6.0,8.0,10.0,3.0,3.0,1.0,2.0,1.0,8.0
2021-01-29,2021,24,YES,12.49,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,73.0,12.49,12.5,12.56,12.56,15.83,15.82,15.82,0.0,1.0,1.0,0.0,3.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,82.0,86.0,88.0,1.0,2.0,3.0,8.0,3.0,3.0,0.0,1.0,1.0,2.0
2021-01-30,2021,24,YES,12.44,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,70.0,12.44,12.49,12.5,12.56,15.81,15.83,15.82,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,73.0,82.0,86.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0
2021-01-31,2021,24,YES,12.41,23,NO,,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,64.0,12.41,12.44,12.49,12.5,15.81,15.81,15.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,73.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-02-01,2021,24,YES,12.36,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,False,False,False,73.0,12.36,12.41,12.44,12.49,,15.81,15.81,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,70.0,73.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-02,2021,24,YES,12.37,23,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,73.0,12.37,12.36,12.41,12.44,15.81,,15.81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,64.0,70.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-03,2021,24,YES,12.34,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,1.0,YES,False,False,False,68.0,12.34,12.37,12.36,12.41,,15.81,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,64.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-04,2021,24,YES,12.3,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,False,False,70.0,12.3,12.34,12.37,12.36,15.81,,15.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2021-02-05,2021,24,YES,12.3,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,False,69.0,12.3,12.3,12.34,12.37,15.81,15.81,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,68.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2021-02-06,2021,24,YES,12.28,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,73.0,12.28,12.3,12.3,12.34,15.81,15.81,15.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.0,70.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-02-07,2021,24,YES,12.25,23,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,72.0,12.25,12.28,12.3,12.3,15.81,15.81,15.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,69.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-08,2021,24,YES,12.22,24,YES,15.81,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,False,False,False,69.0,12.22,12.25,12.28,12.3,,15.81,15.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,73.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-09,2021,24,YES,12.28,24,YES,15.81,24,YES,14.0,24,YES,23.0,24,YES,5.0,24,YES,3.0,24,YES,8.0,YES,True,False,False,84.0,12.28,12.22,12.25,12.28,15.81,,15.81,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,72.0,73.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-10,2021,24,YES,12.24,23,NO,,24,YES,1.0,24,YES,5.0,24,YES,0.0,24,YES,2.0,24,YES,1.0,NO,False,False,False,86.0,12.24,12.28,12.22,12.25,15.81,15.81,,14.0,0.0,0.0,23.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,84.0,69.0,72.0,14.0,14.0,24.0,24.0,5.0,5.0,3.0,3.0,8.0,8.0
2021-02-11,2021,24,YES,12.21,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,False,False,False,75.0,12.21,12.24,12.28,12.22,,15.81,15.81,1.0,14.0,0.0,5.0,23.0,1.0,0.0,5.0,0.0,2.0,3.0,0.0,1.0,8.0,0.0,86.0,84.0,69.0,15.0,15.0,28.0,29.0,5.0,5.0,5.0,5.0,9.0,9.0
2021-02-12,2021,24,YES,12.38,24,YES,15.81,24,YES,0.0,24,YES,1.0,24,YES,11.0,24,YES,1.0,24,YES,12.0,YES,True,False,False,71.0,12.38,12.21,12.24,12.28,15.81,,15.81,0.0,1.0,14.0,0.0,5.0,23.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,1.0,8.0,75.0,86.0,84.0,1.0,15.0,5.0,28.0,0.0,5.0,2.0,5.0,1.0,9.0
2021-02-13,2021,24,YES,12.18,24,YES,15.81,24,YES,12.0,24,YES,4.0,24,YES,0.0,24,YES,10.0,24,YES,6.0,YES,True,True,False,87.0,12.18,12.38,12.21,12.24,15.81,15.81,,0.0,0.0,1.0,1.0,0.0,5.0,11.0,0.0,0.0,1.0,0.0,2.0,12.0,0.0,1.0,71.0,75.0,86.0,0.0,1.0,1.0,6.0,11.0,11.0,1.0,3.0,12.0,13.0
2021-02-14,2021,24,YES,12.16,24,YES,15.81,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,1.0,24,YES,0.0,YES,True,True,True,81.0,12.16,12.18,12.38,12.21,15.81,15.81,15.81,12.0,0.0,0.0,4.0,1.0,0.0,0.0,11.0,0.0,10.0,1.0,0.0,6.0,12.0,0.0,87.0,71.0,75.0,12.0,12.0,5.0,5.0,11.0,11.0,11.0,11.0,18.0,18.0
2021-02-15,2021,24,YES,12.16,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,74.0,12.16,12.16,12.18,12.38,15.81,15.81,15.81,0.0,12.0,0.0,1.0,4.0,1.0,0.0,0.0,11.0,1.0,10.0,1.0,0.0,6.0,12.0,81.0,87.0,71.0,12.0,12.0,5.0,6.0,0.0,11.0,11.0,12.0,6.0,18.0
2021-02-16,2021,24,YES,12.13,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,1.0,YES,True,True,True,73.0,12.13,12.16,12.16,12.18,15.81,15.81,15.81,0.0,0.0,12.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,6.0,74.0,81.0,87.0,0.0,12.0,1.0,5.0,0.0,0.0,1.0,11.0,0.0,6.0
2021-02-17,2021,24,YES,12.11,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,70.0,12.11,12.13,12.16,12.16,15.81,15.81,15.81,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,73.0,74.0,81.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2021-02-18,2021,24,YES,12.11,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,61.0,12.11,12.11,12.13,12.16,15.81,15.81,15.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,73.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2021-02-19,2021,24,YES,12.1,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,64.0,12.1,12.11,12.11,12.13,15.81,15.81,15.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,70.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-02-20,2021,24,YES,12.1,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,67.0,12.1,12.1,12.11,12.11,15.81,15.81,15.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,61.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-21,2021,24,YES,12.1,24,YES,15.81,24,YES,0.0,24,YES,1.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,67.0,12.1,12.1,12.1,12.11,15.81,15.81,15.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,64.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-22,2021,24,YES,12.09,24,YES,15.81,24,YES,11.0,24,YES,10.0,24,YES,3.0,24,YES,11.0,24,YES,6.0,YES,True,True,True,86.0,12.09,12.1,12.1,12.1,15.81,15.81,15.81,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,64.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2021-02-23,2021,24,YES,12.09,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,1.0,YES,True,True,True,82.0,12.09,12.09,12.1,12.1,15.81,15.81,15.81,11.0,0.0,0.0,10.0,1.0,0.0,3.0,1.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,86.0,67.0,67.0,11.0,11.0,11.0,11.0,4.0,4.0,11.0,11.0,6.0,6.0
2021-02-24,2021,24,YES,12.09,23,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,79.0,12.09,12.09,12.09,12.1,15.81,15.81,15.81,0.0,11.0,0.0,0.0,10.0,1.0,0.0,3.0,1.0,0.0,11.0,0.0,1.0,6.0,0.0,82.0,86.0,67.0,11.0,11.0,10.0,11.0,3.0,4.0,11.0,11.0,7.0,7.0
2021-02-25,2021,24,YES,12.09,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,False,False,False,64.0,12.09,12.09,12.09,12.09,,15.81,15.81,0.0,0.0,11.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,1.0,6.0,79.0,82.0,86.0,0.0,11.0,0.0,10.0,0.0,3.0,0.0,11.0,1.0,7.0
2021-02-26,2021,24,YES,12.09,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,False,False,65.0,12.09,12.09,12.09,12.09,15.81,,15.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,79.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-02-27,2021,24,YES,12.09,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,1.0,YES,True,True,False,74.0,12.09,12.09,12.09,12.09,15.81,15.81,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,64.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-28,2021,24,YES,12.09,23,NO,,24,YES,0.0,24,YES,0.0,24,YES,11.0,24,YES,1.0,24,YES,2.0,NO,False,False,False,80.0,12.09,12.09,12.09,12.09,15.81,15.81,15.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.0,65.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2021-03-01,2021,24,YES,12.09,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,False,False,False,74.0,12.09,12.09,12.09,12.09,,15.81,15.81,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,80.0,74.0,65.0,0.0,0.0,0.0,0.0,11.0,11.0,1.0,1.0,3.0,3.0
2021-03-02,2021,24,YES,12.09,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,23.0,24,YES,37.0,24,YES,0.0,YES,True,False,False,75.0,12.09,12.09,12.09,12.09,15.81,,15.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,74.0,80.0,74.0,0.0,0.0,0.0,0.0,11.0,11.0,1.0,1.0,2.0,3.0
2021-03-03,2021,24,YES,12.09,23,NO,,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,NO,False,False,False,68.0,12.09,12.09,12.09,12.09,15.81,15.81,,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,11.0,37.0,0.0,1.0,0.0,0.0,2.0,75.0,74.0,80.0,0.0,0.0,0.0,0.0,23.0,34.0,37.0,38.0,0.0,2.0
2021-03-04,2021,24,YES,12.09,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,False,False,False,68.0,12.09,12.09,12.09,12.09,,15.81,15.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,68.0,75.0,74.0,0.0,0.0,0.0,0.0,23.0,23.0,37.0,37.0,0.0,0.0
2021-03-05,2021,24,YES,12.08,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,False,False,64.0,12.08,12.09,12.09,12.09,15.81,,15.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,37.0,0.0,0.0,0.0,68.0,68.0,75.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,37.0,0.0,0.0
2021-03-06,2021,24,YES,12.08,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,False,58.0,12.08,12.08,12.09,12.09,15.81,15.81,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-07,2021,24,YES,12.08,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,63.0,12.08,12.08,12.08,12.09,15.81,15.81,15.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,64.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-08,2021,24,YES,12.08,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,60.0,12.08,12.08,12.08,12.08,15.81,15.81,15.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,58.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-09,2021,24,YES,12.08,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,69.0,12.08,12.08,12.08,12.08,15.81,15.81,15.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,63.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-10,2021,24,YES,12.08,24,YES,15.81,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,65.0,12.08,12.08,12.08,12.08,15.81,15.81,15.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,60.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11,2021,24,YES,12.08,24,YES,15.81,24,YES,0.0,24,YES,2.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,62.0,12.08,12.08,12.08,12.08,15.81,15.81,15.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,69.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-12,2021,24,YES,12.08,24,YES,15.81,24,YES,3.0,24,YES,5.0,24,YES,2.0,24,YES,5.0,24,YES,2.0,YES,True,True,True,72.0,12.08,12.08,12.08,12.08,15.81,15.81,15.81,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,65.0,69.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-13,2021,24,YES,12.07,24,YES,15.81,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,72.0,12.07,12.08,12.08,12.08,15.81,15.81,15.81,3.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,72.0,62.0,65.0,3.0,3.0,7.0,7.0,2.0,2.0,5.0,5.0,2.0,2.0
2021-03-14,2021,24,YES,12.07,24,YES,15.81,24,YES,0.0,24,YES,1.0,24,YES,0.0,24,YES,0.0,24,YES,0.0,YES,True,True,True,71.0,12.07,12.07,12.08,12.08,15.81,15.81,15.81,0.0,3.0,0.0,1.0,5.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,72.0,72.0,62.0,3.0,3.0,6.0,8.0,2.0,2.0,5.0,5.0,2.0,2.0
